fips,srd_code,state,year,annual_unemp_sa
01,1,Alabama,1976,6.691666667
01,1,Alabama,1977,7.125
01,1,Alabama,1978,6.45
01,1,Alabama,1979,7.233333333
01,1,Alabama,1980,8.683333333
01,1,Alabama,1981,10.75833333
01,1,Alabama,1982,13.8
01,1,Alabama,1983,13.86666667
01,1,Alabama,1984,11.38333333
01,1,Alabama,1985,9.575
01,1,Alabama,1986,9.533333333
01,1,Alabama,1987,8.2
01,1,Alabama,1988,7.266666667
01,1,Alabama,1989,6.983333333
01,1,Alabama,1990,6.825
01,1,Alabama,1991,7.266666667
01,1,Alabama,1992,7.533333333
01,1,Alabama,1993,7.25
01,1,Alabama,1994,6.166666667
01,1,Alabama,1995,5.85
01,1,Alabama,1996,5.191666667
01,1,Alabama,1997,4.95
01,1,Alabama,1998,4.458333333
01,1,Alabama,1999,4.733333333
01,1,Alabama,2000,4.641666667
01,1,Alabama,2001,5.15
01,1,Alabama,2002,5.891666667
01,1,Alabama,2003,5.95
01,1,Alabama,2004,5.575
01,1,Alabama,2005,4.458333333
01,1,Alabama,2006,4.008333333
01,1,Alabama,2007,4.066666667
01,1,Alabama,2008,5.916666667
01,1,Alabama,2009,9.733333333
01,1,Alabama,2010,10.375
01,1,Alabama,2011,9.558333333
01,1,Alabama,2012,8.175
01,1,Alabama,2013,7.358333333
01,1,Alabama,2014,6.766666667
01,1,Alabama,2015,6.083333333
01,1,Alabama,2016,5.8
01,1,Alabama,2017,4.508333333
01,1,Alabama,2018,3.925
01,1,Alabama,2019,3.191666667
01,1,Alabama,2020,6.408333333
01,1,Alabama,2021,3.35
01,1,Alabama,2022,2.491666667
01,1,Alabama,2023,2.466666667
01,1,Alabama,2024,3.058333333
01,1,Alabama,2025,3.2
02,2,Alaska,1976,7.591666667
02,2,Alaska,1977,9.825
02,2,Alaska,1978,10.60833333
02,2,Alaska,1979,9.05
02,2,Alaska,1980,9.541666667
02,2,Alaska,1981,9.216666667
02,2,Alaska,1982,10.01666667
02,2,Alaska,1983,10.125
02,2,Alaska,1984,9.9
02,2,Alaska,1985,9.8
02,2,Alaska,1986,11.025
02,2,Alaska,1987,10.15
02,2,Alaska,1988,8.783333333
02,2,Alaska,1989,7.133333333
02,2,Alaska,1990,7.25
02,2,Alaska,1991,8.308333333
02,2,Alaska,1992,8.85
02,2,Alaska,1993,7.816666667
02,2,Alaska,1994,7.55
02,2,Alaska,1995,7.316666667
02,2,Alaska,1996,7.458333333
02,2,Alaska,1997,6.983333333
02,2,Alaska,1998,6.316666667
02,2,Alaska,1999,6.35
02,2,Alaska,2000,6.291666667
02,2,Alaska,2001,6.283333333
02,2,Alaska,2002,7.166666667
02,2,Alaska,2003,7.675
02,2,Alaska,2004,7.416666667
02,2,Alaska,2005,6.925
02,2,Alaska,2006,6.616666667
02,2,Alaska,2007,6.25
02,2,Alaska,2008,6.508333333
02,2,Alaska,2009,7.833333333
02,2,Alaska,2010,7.991666667
02,2,Alaska,2011,7.608333333
02,2,Alaska,2012,7.133333333
02,2,Alaska,2013,6.925
02,2,Alaska,2014,6.741666667
02,2,Alaska,2015,6.283333333
02,2,Alaska,2016,6.625
02,2,Alaska,2017,6.608333333
02,2,Alaska,2018,6.091666667
02,2,Alaska,2019,5.6
02,2,Alaska,2020,8.283333333
02,2,Alaska,2021,6.4
02,2,Alaska,2022,4.258333333
02,2,Alaska,2023,4.241666667
02,2,Alaska,2024,4.591666667
02,2,Alaska,2025,4.7125
04,4,Arizona,1976,9.775
04,4,Arizona,1977,8.416666667
04,4,Arizona,1978,5.975
04,4,Arizona,1979,5.075
04,4,Arizona,1980,6.616666667
04,4,Arizona,1981,6.2
04,4,Arizona,1982,9.941666667
04,4,Arizona,1983,9.1
04,4,Arizona,1984,4.958333333
04,4,Arizona,1985,6.325
04,4,Arizona,1986,7.041666667
04,4,Arizona,1987,6.491666667
04,4,Arizona,1988,6.425
04,4,Arizona,1989,5.275
04,4,Arizona,1990,5.225
04,4,Arizona,1991,5.858333333
04,4,Arizona,1992,7.575
04,4,Arizona,1993,6.333333333
04,4,Arizona,1994,6.2
04,4,Arizona,1995,5.341666667
04,4,Arizona,1996,5.483333333
04,4,Arizona,1997,4.616666667
04,4,Arizona,1998,4.25
04,4,Arizona,1999,4.466666667
04,4,Arizona,2000,3.983333333
04,4,Arizona,2001,4.725
04,4,Arizona,2002,6.158333333
04,4,Arizona,2003,5.783333333
04,4,Arizona,2004,4.958333333
04,4,Arizona,2005,4.641666667
04,4,Arizona,2006,4.266666667
04,4,Arizona,2007,3.7
04,4,Arizona,2008,5.766666667
04,4,Arizona,2009,9.716666667
04,4,Arizona,2010,10.35833333
04,4,Arizona,2011,9.5
04,4,Arizona,2012,8.391666667
04,4,Arizona,2013,7.841666667
04,4,Arizona,2014,6.816666667
04,4,Arizona,2015,6.108333333
04,4,Arizona,2016,5.5
04,4,Arizona,2017,4.958333333
04,4,Arizona,2018,4.808333333
04,4,Arizona,2019,4.816666667
04,4,Arizona,2020,7.825
04,4,Arizona,2021,5.041666667
04,4,Arizona,2022,3.716666667
04,4,Arizona,2023,3.666666667
04,4,Arizona,2024,3.6
04,4,Arizona,2025,4.05
05,5,Arkansas,1976,6.9
05,5,Arkansas,1977,6.475
05,5,Arkansas,1978,6.208333333
05,5,Arkansas,1979,6.275
05,5,Arkansas,1980,7.533333333
05,5,Arkansas,1981,8.591666667
05,5,Arkansas,1982,9.483333333
05,5,Arkansas,1983,9.716666667
05,5,Arkansas,1984,8.525
05,5,Arkansas,1985,8.466666667
05,5,Arkansas,1986,8.541666667
05,5,Arkansas,1987,8.116666667
05,5,Arkansas,1988,7.666666667
05,5,Arkansas,1989,7.025
05,5,Arkansas,1990,6.875
05,5,Arkansas,1991,7.308333333
05,5,Arkansas,1992,6.991666667
05,5,Arkansas,1993,6.125
05,5,Arkansas,1994,5.458333333
05,5,Arkansas,1995,4.866666667
05,5,Arkansas,1996,5.166666667
05,5,Arkansas,1997,5.108333333
05,5,Arkansas,1998,5.041666667
05,5,Arkansas,1999,4.516666667
05,5,Arkansas,2000,4.166666667
05,5,Arkansas,2001,4.741666667
05,5,Arkansas,2002,5.333333333
05,5,Arkansas,2003,5.758333333
05,5,Arkansas,2004,5.566666667
05,5,Arkansas,2005,5.266666667
05,5,Arkansas,2006,5.233333333
05,5,Arkansas,2007,5.383333333
05,5,Arkansas,2008,5.416666667
05,5,Arkansas,2009,7.708333333
05,5,Arkansas,2010,7.833333333
05,5,Arkansas,2011,7.883333333
05,5,Arkansas,2012,7.258333333
05,5,Arkansas,2013,7.041666667
05,5,Arkansas,2014,5.875
05,5,Arkansas,2015,4.95
05,5,Arkansas,2016,3.975
05,5,Arkansas,2017,3.741666667
05,5,Arkansas,2018,3.65
05,5,Arkansas,2019,3.491666667
05,5,Arkansas,2020,6.158333333
05,5,Arkansas,2021,4.033333333
05,5,Arkansas,2022,3.175
05,5,Arkansas,2023,3.141666667
05,5,Arkansas,2024,3.466666667
05,5,Arkansas,2025,3.6875
06,6,California,1976,9.158333333
06,6,California,1977,8.383333333
06,6,California,1978,7.15
06,6,California,1979,6.216666667
06,6,California,1980,6.908333333
06,6,California,1981,7.416666667
06,6,California,1982,10.06666667
06,6,California,1983,9.833333333
06,6,California,1984,7.758333333
06,6,California,1985,7.183333333
06,6,California,1986,6.766666667
06,6,California,1987,5.833333333
06,6,California,1988,5.275
06,6,California,1989,5.108333333
06,6,California,1990,5.783333333
06,6,California,1991,7.816666667
06,6,California,1992,9.366666667
06,6,California,1993,9.55
06,6,California,1994,8.658333333
06,6,California,1995,7.9
06,6,California,1996,7.341666667
06,6,California,1997,6.4
06,6,California,1998,5.966666667
06,6,California,1999,5.283333333
06,6,California,2000,4.925
06,6,California,2001,5.458333333
06,6,California,2002,6.733333333
06,6,California,2003,6.9
06,6,California,2004,6.225
06,6,California,2005,5.391666667
06,6,California,2006,4.891666667
06,6,California,2007,5.316666667
06,6,California,2008,7.283333333
06,6,California,2009,11.45
06,6,California,2010,12.31666667
06,6,California,2011,11.73333333
06,6,California,2012,10.39166667
06,6,California,2013,9.025
06,6,California,2014,7.566666667
06,6,California,2015,6.216666667
06,6,California,2016,5.516666667
06,6,California,2017,4.833333333
06,6,California,2018,4.258333333
06,6,California,2019,4.091666667
06,6,California,2020,10.16666667
06,6,California,2021,7.35
06,6,California,2022,4.291666667
06,6,California,2023,4.725
06,6,California,2024,5.316666667
06,6,California,2025,5.3875
